2024-08-17 16:19:52.152 +05:30 [Information] | Message : Application Started. | Exception :  
2024-08-17 19:21:25.493 +05:30 [Information] | Message : Start processing HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 19:21:25.493 +05:30 [Information] | Message : Sending HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 19:21:25.629 +05:30 [Information] | Message : Received HTTP response after 135.8334ms - OK | Exception :  
2024-08-17 19:21:25.629 +05:30 [Information] | Message : End processing HTTP request after 136.909ms - OK | Exception :  
2024-08-17 19:21:40.647 +05:30 [Information] | Message : Start processing HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 19:21:40.647 +05:30 [Information] | Message : Sending HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 19:21:40.787 +05:30 [Information] | Message : Received HTTP response after 139.7294ms - OK | Exception :  
2024-08-17 19:21:40.787 +05:30 [Information] | Message : End processing HTTP request after 140.2791ms - OK | Exception :  
2024-08-17 19:21:55.812 +05:30 [Information] | Message : Start processing HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 19:21:55.813 +05:30 [Information] | Message : Sending HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 19:21:55.892 +05:30 [Information] | Message : Received HTTP response after 79.7453ms - OK | Exception :  
2024-08-17 19:21:55.893 +05:30 [Information] | Message : End processing HTTP request after 80.8202ms - OK | Exception :  
2024-08-17 19:22:10.912 +05:30 [Information] | Message : Start processing HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 19:22:10.912 +05:30 [Information] | Message : Sending HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 19:22:11.396 +05:30 [Information] | Message : Received HTTP response after 483.7059ms - OK | Exception :  
2024-08-17 19:22:11.396 +05:30 [Information] | Message : End processing HTTP request after 484.4922ms - OK | Exception :  
2024-08-17 19:23:29.920 +05:30 [Information] | Message : Application Started. | Exception :  
2024-08-17 19:23:30.087 +05:30 [Information] | Message : Initializing UI Database | Exception :  
2024-08-17 19:23:30.735 +05:30 [Information] | Message : Saving healthchecks configuration to database | Exception :  
2024-08-17 19:23:31.134 +05:30 [Information] | Message : Start processing HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 19:23:31.139 +05:30 [Information] | Message : Sending HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 19:23:32.049 +05:30 [Information] | Message : Received HTTP response after 907.6456ms - OK | Exception :  
2024-08-17 19:23:32.051 +05:30 [Information] | Message : End processing HTTP request after 935.639ms - OK | Exception :  
2024-08-17 19:23:47.372 +05:30 [Information] | Message : Start processing HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 19:23:47.372 +05:30 [Information] | Message : Sending HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 19:23:47.476 +05:30 [Information] | Message : Received HTTP response after 103.0126ms - OK | Exception :  
2024-08-17 19:23:47.476 +05:30 [Information] | Message : End processing HTTP request after 103.9798ms - OK | Exception :  
2024-08-17 19:24:02.509 +05:30 [Information] | Message : Start processing HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 19:24:02.510 +05:30 [Information] | Message : Sending HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 19:24:02.708 +05:30 [Information] | Message : Received HTTP response after 197.7814ms - OK | Exception :  
2024-08-17 19:24:02.708 +05:30 [Information] | Message : End processing HTTP request after 199.409ms - OK | Exception :  
2024-08-17 19:24:17.744 +05:30 [Information] | Message : Start processing HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 19:24:17.745 +05:30 [Information] | Message : Sending HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 19:24:18.978 +05:30 [Information] | Message : Received HTTP response after 1233.2118ms - OK | Exception :  
2024-08-17 19:24:18.979 +05:30 [Information] | Message : End processing HTTP request after 1235.43ms - OK | Exception :  
2024-08-17 19:24:34.010 +05:30 [Information] | Message : Start processing HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 19:24:34.011 +05:30 [Information] | Message : Sending HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 19:24:34.146 +05:30 [Information] | Message : Received HTTP response after 134.6813ms - OK | Exception :  
2024-08-17 19:24:34.146 +05:30 [Information] | Message : End processing HTTP request after 135.9839ms - OK | Exception :  
2024-08-17 19:24:49.164 +05:30 [Information] | Message : Start processing HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 19:24:49.164 +05:30 [Information] | Message : Sending HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 19:24:49.297 +05:30 [Information] | Message : Received HTTP response after 133.3775ms - OK | Exception :  
2024-08-17 19:24:49.298 +05:30 [Information] | Message : End processing HTTP request after 134.2182ms - OK | Exception :  
2024-08-17 19:25:04.321 +05:30 [Information] | Message : Start processing HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 19:25:04.321 +05:30 [Information] | Message : Sending HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 19:25:04.452 +05:30 [Information] | Message : Received HTTP response after 130.9414ms - OK | Exception :  
2024-08-17 19:25:04.452 +05:30 [Information] | Message : End processing HTTP request after 131.4104ms - OK | Exception :  
2024-08-17 19:25:19.463 +05:30 [Information] | Message : Start processing HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 19:25:19.464 +05:30 [Information] | Message : Sending HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 19:25:19.616 +05:30 [Information] | Message : Received HTTP response after 152.5641ms - OK | Exception :  
2024-08-17 19:25:19.617 +05:30 [Information] | Message : End processing HTTP request after 153.9482ms - OK | Exception :  
2024-08-17 19:42:18.041 +05:30 [Information] | Message : Application Started. | Exception :  
2024-08-17 19:42:18.307 +05:30 [Information] | Message : Initializing UI Database | Exception :  
2024-08-17 19:42:19.574 +05:30 [Information] | Message : Saving healthchecks configuration to database | Exception :  
2024-08-17 19:42:20.497 +05:30 [Information] | Message : Start processing HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 19:42:20.513 +05:30 [Information] | Message : Sending HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 19:42:22.330 +05:30 [Information] | Message : Received HTTP response after 1813.8122ms - OK | Exception :  
2024-08-17 19:42:22.331 +05:30 [Information] | Message : End processing HTTP request after 1862.2453ms - OK | Exception :  
2024-08-17 19:46:07.058 +05:30 [Information] | Message : Application Started. | Exception :  
2024-08-17 19:46:07.225 +05:30 [Information] | Message : Initializing UI Database | Exception :  
2024-08-17 19:46:07.877 +05:30 [Information] | Message : Saving healthchecks configuration to database | Exception :  
2024-08-17 19:46:08.264 +05:30 [Information] | Message : Start processing HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 19:46:08.275 +05:30 [Information] | Message : Sending HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 19:46:09.249 +05:30 [Information] | Message : Received HTTP response after 970.9385ms - OK | Exception :  
2024-08-17 19:46:09.250 +05:30 [Information] | Message : End processing HTTP request after 995.5426ms - OK | Exception :  
2024-08-17 19:46:16.598 +05:30 [Error] | Message : SahadevService.Common.EventService | Exception : System.Data.SqlTypes.SqlTypeException: SqlDateTime overflow. Must be between 1/1/1753 12:00:00 AM and 12/31/9999 11:59:59 PM.
   at SahadevDBLayer.Repository.SahadevC2Repository.InsertEvent(Event objEvent) in D:\V.Sarojladdha\OneDrive - Adfactors PR Pvt Ltd\GitHub\Sahadev_API\SahadevDBLayer\Repository\SahadevC2Repository.cs:line 146
   at SahadevService.Sentry.EventService.Add(Event objEvent) in D:\V.Sarojladdha\OneDrive - Adfactors PR Pvt Ltd\GitHub\Sahadev_API\SahadevService\Sentry\EventService.cs:line 88
 
2024-08-17 19:46:24.598 +05:30 [Information] | Message : Start processing HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 19:46:24.598 +05:30 [Information] | Message : Sending HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 19:46:24.688 +05:30 [Information] | Message : Received HTTP response after 89.8415ms - OK | Exception :  
2024-08-17 19:46:24.688 +05:30 [Information] | Message : End processing HTTP request after 90.2855ms - OK | Exception :  
2024-08-17 19:46:39.716 +05:30 [Information] | Message : Start processing HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 19:46:39.716 +05:30 [Information] | Message : Sending HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 19:46:39.793 +05:30 [Information] | Message : Received HTTP response after 76.5133ms - OK | Exception :  
2024-08-17 19:46:39.793 +05:30 [Information] | Message : End processing HTTP request after 77.1287ms - OK | Exception :  
2024-08-17 19:46:54.811 +05:30 [Information] | Message : Start processing HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 19:46:54.811 +05:30 [Information] | Message : Sending HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 19:46:54.904 +05:30 [Information] | Message : Received HTTP response after 93.0664ms - OK | Exception :  
2024-08-17 19:46:54.905 +05:30 [Information] | Message : End processing HTTP request after 94.9191ms - OK | Exception :  
2024-08-17 19:47:04.175 +05:30 [Information] | Message : Application Started. | Exception :  
2024-08-17 19:47:04.303 +05:30 [Information] | Message : Initializing UI Database | Exception :  
2024-08-17 19:47:04.875 +05:30 [Information] | Message : Saving healthchecks configuration to database | Exception :  
2024-08-17 19:47:05.269 +05:30 [Information] | Message : Start processing HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 19:47:05.273 +05:30 [Information] | Message : Sending HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 19:47:06.482 +05:30 [Information] | Message : Received HTTP response after 1206.3181ms - OK | Exception :  
2024-08-17 19:47:06.484 +05:30 [Information] | Message : End processing HTTP request after 1232.8116ms - OK | Exception :  
2024-08-17 19:47:21.816 +05:30 [Information] | Message : Start processing HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 19:47:21.816 +05:30 [Information] | Message : Sending HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 19:47:22.001 +05:30 [Information] | Message : Received HTTP response after 184.2211ms - OK | Exception :  
2024-08-17 19:47:22.001 +05:30 [Information] | Message : End processing HTTP request after 185.2632ms - OK | Exception :  
2024-08-17 19:47:32.423 +05:30 [Error] | Message : SahadevService.Common.EventService | Exception : System.Data.SqlTypes.SqlTypeException: SqlDateTime overflow. Must be between 1/1/1753 12:00:00 AM and 12/31/9999 11:59:59 PM.
   at SahadevDBLayer.Repository.SahadevC2Repository.InsertEvent(Event objEvent) in D:\V.Sarojladdha\OneDrive - Adfactors PR Pvt Ltd\GitHub\Sahadev_API\SahadevDBLayer\Repository\SahadevC2Repository.cs:line 146
   at SahadevService.Sentry.EventService.Add(Event objEvent) in D:\V.Sarojladdha\OneDrive - Adfactors PR Pvt Ltd\GitHub\Sahadev_API\SahadevService\Sentry\EventService.cs:line 88
 
2024-08-17 19:47:37.043 +05:30 [Information] | Message : Start processing HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 19:47:37.044 +05:30 [Information] | Message : Sending HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 19:47:37.170 +05:30 [Information] | Message : Received HTTP response after 126.3788ms - OK | Exception :  
2024-08-17 19:47:37.170 +05:30 [Information] | Message : End processing HTTP request after 127.4728ms - OK | Exception :  
2024-08-17 19:47:52.191 +05:30 [Information] | Message : Start processing HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 19:47:52.191 +05:30 [Information] | Message : Sending HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 19:47:52.309 +05:30 [Information] | Message : Received HTTP response after 117.5175ms - OK | Exception :  
2024-08-17 19:47:52.309 +05:30 [Information] | Message : End processing HTTP request after 118.8127ms - OK | Exception :  
2024-08-17 19:48:07.324 +05:30 [Information] | Message : Start processing HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 19:48:07.324 +05:30 [Information] | Message : Sending HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 19:48:07.417 +05:30 [Information] | Message : Received HTTP response after 93.1451ms - OK | Exception :  
2024-08-17 19:48:07.417 +05:30 [Information] | Message : End processing HTTP request after 93.7908ms - OK | Exception :  
2024-08-17 19:48:22.470 +05:30 [Information] | Message : Start processing HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 19:48:22.471 +05:30 [Information] | Message : Sending HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 19:48:22.617 +05:30 [Information] | Message : Received HTTP response after 145.6315ms - OK | Exception :  
2024-08-17 19:48:22.617 +05:30 [Information] | Message : End processing HTTP request after 147.3299ms - OK | Exception :  
2024-08-17 19:48:37.635 +05:30 [Information] | Message : Start processing HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 19:48:37.636 +05:30 [Information] | Message : Sending HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 19:48:38.178 +05:30 [Information] | Message : Received HTTP response after 541.8897ms - OK | Exception :  
2024-08-17 19:48:38.179 +05:30 [Information] | Message : End processing HTTP request after 543.3282ms - OK | Exception :  
2024-08-17 19:48:53.215 +05:30 [Information] | Message : Start processing HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 19:48:53.216 +05:30 [Information] | Message : Sending HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 19:48:53.342 +05:30 [Information] | Message : Received HTTP response after 126.2057ms - OK | Exception :  
2024-08-17 19:48:53.343 +05:30 [Information] | Message : End processing HTTP request after 127.5924ms - OK | Exception :  
2024-08-17 19:51:01.441 +05:30 [Information] | Message : Application Started. | Exception :  
2024-08-17 19:51:01.557 +05:30 [Information] | Message : Initializing UI Database | Exception :  
2024-08-17 19:51:02.118 +05:30 [Information] | Message : Saving healthchecks configuration to database | Exception :  
2024-08-17 19:51:02.515 +05:30 [Information] | Message : Start processing HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 19:51:02.523 +05:30 [Information] | Message : Sending HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 19:51:03.761 +05:30 [Information] | Message : Received HTTP response after 1234.6921ms - OK | Exception :  
2024-08-17 19:51:03.762 +05:30 [Information] | Message : End processing HTTP request after 1260.619ms - OK | Exception :  
2024-08-17 19:51:19.183 +05:30 [Information] | Message : Start processing HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 19:51:19.184 +05:30 [Information] | Message : Sending HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 19:51:19.466 +05:30 [Information] | Message : Received HTTP response after 281.7349ms - OK | Exception :  
2024-08-17 19:51:19.467 +05:30 [Information] | Message : End processing HTTP request after 283.7046ms - OK | Exception :  
2024-08-17 19:51:34.510 +05:30 [Information] | Message : Start processing HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 19:51:34.511 +05:30 [Information] | Message : Sending HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 19:51:34.592 +05:30 [Information] | Message : Received HTTP response after 81.2077ms - OK | Exception :  
2024-08-17 19:51:34.592 +05:30 [Information] | Message : End processing HTTP request after 82.8912ms - OK | Exception :  
2024-08-17 19:51:49.609 +05:30 [Information] | Message : Start processing HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 19:51:49.610 +05:30 [Information] | Message : Sending HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 19:51:49.738 +05:30 [Information] | Message : Received HTTP response after 128.7508ms - OK | Exception :  
2024-08-17 19:51:49.739 +05:30 [Information] | Message : End processing HTTP request after 130.2653ms - OK | Exception :  
2024-08-17 19:52:49.675 +05:30 [Information] | Message : Start processing HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 19:52:49.681 +05:30 [Information] | Message : Sending HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 19:52:53.420 +05:30 [Information] | Message : Received HTTP response after 3738.4001ms - OK | Exception :  
2024-08-17 19:52:53.420 +05:30 [Information] | Message : End processing HTTP request after 3745.1437ms - OK | Exception :  
2024-08-17 19:52:54.183 +05:30 [Error] | Message : SahadevService.Common.EventService | Exception : System.Data.SqlTypes.SqlTypeException: SqlDateTime overflow. Must be between 1/1/1753 12:00:00 AM and 12/31/9999 11:59:59 PM.
   at SahadevDBLayer.Repository.SahadevC2Repository.InsertEvent(Event objEvent) in D:\V.Sarojladdha\OneDrive - Adfactors PR Pvt Ltd\GitHub\Sahadev_API\SahadevDBLayer\Repository\SahadevC2Repository.cs:line 146
   at SahadevService.Sentry.EventService.Add(Event objEvent) in D:\V.Sarojladdha\OneDrive - Adfactors PR Pvt Ltd\GitHub\Sahadev_API\SahadevService\Sentry\EventService.cs:line 88
 
2024-08-17 19:53:08.489 +05:30 [Information] | Message : Start processing HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 19:53:08.489 +05:30 [Information] | Message : Sending HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 19:53:08.616 +05:30 [Information] | Message : Received HTTP response after 126.9103ms - OK | Exception :  
2024-08-17 19:53:08.616 +05:30 [Information] | Message : End processing HTTP request after 127.6596ms - OK | Exception :  
2024-08-17 19:53:23.635 +05:30 [Information] | Message : Start processing HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 19:53:23.635 +05:30 [Information] | Message : Sending HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 19:53:23.770 +05:30 [Information] | Message : Received HTTP response after 134.6315ms - OK | Exception :  
2024-08-17 19:53:23.770 +05:30 [Information] | Message : End processing HTTP request after 135.4232ms - OK | Exception :  
2024-08-17 19:53:38.805 +05:30 [Information] | Message : Start processing HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 19:53:38.805 +05:30 [Information] | Message : Sending HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 19:53:38.939 +05:30 [Information] | Message : Received HTTP response after 133.8569ms - OK | Exception :  
2024-08-17 19:53:38.939 +05:30 [Information] | Message : End processing HTTP request after 134.3546ms - OK | Exception :  
2024-08-17 19:53:53.968 +05:30 [Information] | Message : Start processing HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 19:53:53.968 +05:30 [Information] | Message : Sending HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 19:53:54.080 +05:30 [Information] | Message : Received HTTP response after 112.5504ms - OK | Exception :  
2024-08-17 19:53:54.081 +05:30 [Information] | Message : End processing HTTP request after 113.2091ms - OK | Exception :  
2024-08-17 19:54:09.113 +05:30 [Information] | Message : Start processing HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 19:54:09.113 +05:30 [Information] | Message : Sending HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 19:54:09.188 +05:30 [Information] | Message : Received HTTP response after 74.7653ms - OK | Exception :  
2024-08-17 19:54:09.188 +05:30 [Information] | Message : End processing HTTP request after 75.3816ms - OK | Exception :  
2024-08-17 19:54:24.219 +05:30 [Information] | Message : Start processing HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 19:54:24.219 +05:30 [Information] | Message : Sending HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 19:54:24.298 +05:30 [Information] | Message : Received HTTP response after 79.5092ms - OK | Exception :  
2024-08-17 19:54:24.299 +05:30 [Information] | Message : End processing HTTP request after 79.9535ms - OK | Exception :  
2024-08-17 19:54:39.305 +05:30 [Information] | Message : Start processing HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 19:54:39.305 +05:30 [Information] | Message : Sending HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 19:54:39.471 +05:30 [Information] | Message : Received HTTP response after 165.808ms - OK | Exception :  
2024-08-17 19:54:39.471 +05:30 [Information] | Message : End processing HTTP request after 166.2957ms - OK | Exception :  
2024-08-17 19:54:54.502 +05:30 [Information] | Message : Start processing HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 19:54:54.502 +05:30 [Information] | Message : Sending HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 19:54:54.633 +05:30 [Information] | Message : Received HTTP response after 130.704ms - OK | Exception :  
2024-08-17 19:54:54.633 +05:30 [Information] | Message : End processing HTTP request after 131.0712ms - OK | Exception :  
2024-08-17 19:55:09.661 +05:30 [Information] | Message : Start processing HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 19:55:09.661 +05:30 [Information] | Message : Sending HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 19:55:09.766 +05:30 [Information] | Message : Received HTTP response after 105.1786ms - OK | Exception :  
2024-08-17 19:55:09.766 +05:30 [Information] | Message : End processing HTTP request after 105.4804ms - OK | Exception :  
2024-08-17 19:55:24.773 +05:30 [Information] | Message : Start processing HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 19:55:24.774 +05:30 [Information] | Message : Sending HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 19:55:24.910 +05:30 [Information] | Message : Received HTTP response after 136.0009ms - OK | Exception :  
2024-08-17 19:55:24.910 +05:30 [Information] | Message : End processing HTTP request after 136.3737ms - OK | Exception :  
2024-08-17 19:55:39.926 +05:30 [Information] | Message : Start processing HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 19:55:39.926 +05:30 [Information] | Message : Sending HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 19:55:40.071 +05:30 [Information] | Message : Received HTTP response after 145.0067ms - OK | Exception :  
2024-08-17 19:55:40.071 +05:30 [Information] | Message : End processing HTTP request after 145.3567ms - OK | Exception :  
2024-08-17 19:56:00.078 +05:30 [Information] | Message : Application Started. | Exception :  
2024-08-17 19:56:00.246 +05:30 [Information] | Message : Initializing UI Database | Exception :  
2024-08-17 19:56:00.862 +05:30 [Information] | Message : Saving healthchecks configuration to database | Exception :  
2024-08-17 19:56:01.226 +05:30 [Information] | Message : Start processing HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 19:56:01.229 +05:30 [Information] | Message : Sending HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 19:56:02.112 +05:30 [Information] | Message : Received HTTP response after 879.7621ms - OK | Exception :  
2024-08-17 19:56:02.113 +05:30 [Information] | Message : End processing HTTP request after 897.8875ms - OK | Exception :  
2024-08-17 19:56:17.379 +05:30 [Information] | Message : Start processing HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 19:56:17.379 +05:30 [Information] | Message : Sending HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 19:56:17.460 +05:30 [Information] | Message : Received HTTP response after 80.5672ms - OK | Exception :  
2024-08-17 19:56:17.460 +05:30 [Information] | Message : End processing HTTP request after 81.0496ms - OK | Exception :  
2024-08-17 19:56:31.055 +05:30 [Error] | Message : SahadevService.Common.EventService | Exception : System.Data.SqlTypes.SqlTypeException: SqlDateTime overflow. Must be between 1/1/1753 12:00:00 AM and 12/31/9999 11:59:59 PM.
   at SahadevDBLayer.Repository.SahadevC2Repository.InsertEvent(Event objEvent) in D:\V.Sarojladdha\OneDrive - Adfactors PR Pvt Ltd\GitHub\Sahadev_API\SahadevDBLayer\Repository\SahadevC2Repository.cs:line 146
   at SahadevService.Sentry.EventService.Add(Event objEvent) in D:\V.Sarojladdha\OneDrive - Adfactors PR Pvt Ltd\GitHub\Sahadev_API\SahadevService\Sentry\EventService.cs:line 88
 
2024-08-17 19:56:32.497 +05:30 [Information] | Message : Start processing HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 19:56:32.498 +05:30 [Information] | Message : Sending HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 19:56:32.572 +05:30 [Information] | Message : Received HTTP response after 74.5042ms - OK | Exception :  
2024-08-17 19:56:32.572 +05:30 [Information] | Message : End processing HTTP request after 75.0498ms - OK | Exception :  
2024-08-17 19:56:47.605 +05:30 [Information] | Message : Start processing HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 19:56:47.605 +05:30 [Information] | Message : Sending HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 19:56:47.753 +05:30 [Information] | Message : Received HTTP response after 147.9032ms - OK | Exception :  
2024-08-17 19:56:47.753 +05:30 [Information] | Message : End processing HTTP request after 148.8799ms - OK | Exception :  
2024-08-17 19:57:02.779 +05:30 [Information] | Message : Start processing HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 19:57:02.780 +05:30 [Information] | Message : Sending HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 19:57:03.007 +05:30 [Information] | Message : Received HTTP response after 227.5933ms - OK | Exception :  
2024-08-17 19:57:03.008 +05:30 [Information] | Message : End processing HTTP request after 228.5246ms - OK | Exception :  
2024-08-17 19:57:18.041 +05:30 [Information] | Message : Start processing HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 19:57:18.042 +05:30 [Information] | Message : Sending HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 19:57:18.145 +05:30 [Information] | Message : Received HTTP response after 103.4015ms - OK | Exception :  
2024-08-17 19:57:18.146 +05:30 [Information] | Message : End processing HTTP request after 105.1073ms - OK | Exception :  
2024-08-17 19:57:33.168 +05:30 [Information] | Message : Start processing HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 19:57:33.169 +05:30 [Information] | Message : Sending HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 19:57:33.254 +05:30 [Information] | Message : Received HTTP response after 85.7542ms - OK | Exception :  
2024-08-17 19:57:33.255 +05:30 [Information] | Message : End processing HTTP request after 86.5506ms - OK | Exception :  
2024-08-17 19:57:48.277 +05:30 [Information] | Message : Start processing HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 19:57:48.277 +05:30 [Information] | Message : Sending HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 19:57:48.386 +05:30 [Information] | Message : Received HTTP response after 109.0178ms - OK | Exception :  
2024-08-17 19:57:48.386 +05:30 [Information] | Message : End processing HTTP request after 109.5719ms - OK | Exception :  
2024-08-17 19:58:03.399 +05:30 [Information] | Message : Start processing HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 19:58:03.399 +05:30 [Information] | Message : Sending HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 19:58:03.628 +05:30 [Information] | Message : Received HTTP response after 229.1961ms - OK | Exception :  
2024-08-17 19:58:03.629 +05:30 [Information] | Message : End processing HTTP request after 229.8654ms - OK | Exception :  
2024-08-17 19:58:18.645 +05:30 [Information] | Message : Start processing HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 19:58:18.646 +05:30 [Information] | Message : Sending HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 19:58:19.043 +05:30 [Information] | Message : Received HTTP response after 396.8837ms - OK | Exception :  
2024-08-17 19:58:19.043 +05:30 [Information] | Message : End processing HTTP request after 397.3833ms - OK | Exception :  
2024-08-17 19:58:42.942 +05:30 [Information] | Message : Application Started. | Exception :  
2024-08-17 19:58:43.092 +05:30 [Information] | Message : Initializing UI Database | Exception :  
2024-08-17 19:58:43.641 +05:30 [Information] | Message : Saving healthchecks configuration to database | Exception :  
2024-08-17 19:58:43.966 +05:30 [Information] | Message : Start processing HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 19:58:43.969 +05:30 [Information] | Message : Sending HTTP request "GET" http://localhost:55006/healthz | Exception :  
2024-08-17 19:58:44.902 +05:30 [Information] | Message : Received HTTP response after 930.7728ms - OK | Exception :  
